DATAFLOW,LAST UPDATE,freq,s_adj,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2021-Q4,318,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2022-Q1,321,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2022-Q2,286,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2022-Q3,295,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2022-Q4,290,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2023-Q1,293,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2023-Q2,307,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2023-Q3,295,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2023-Q4,283,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2024-Q1,282,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2024-Q2,266,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2024-Q3,271,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2024-Q4,268,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2025-Q1,272,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2025-Q2,275,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2025-Q3,271,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Serbia,2025-Q4,274,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2005-Q1,370,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2005-Q2,372,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2005-Q3,376,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2005-Q4,368,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2006-Q1,358,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2006-Q2,348,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2006-Q3,335,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2006-Q4,317,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2007-Q1,313,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2007-Q2,299,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2007-Q3,297,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2007-Q4,297,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2008-Q1,291,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2008-Q2,299,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2008-Q3,309,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2008-Q4,333,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2009-Q1,369,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2009-Q2,411,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2009-Q3,432,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2009-Q4,443,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2010-Q1,443,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2010-Q2,431,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2010-Q3,429,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2010-Q4,411,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2011-Q1,396,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2011-Q2,393,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2011-Q3,389,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2011-Q4,398,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2012-Q1,391,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2012-Q2,399,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2012-Q3,414,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2012-Q4,423,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2013-Q1,417,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2013-Q2,411,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2013-Q3,411,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2013-Q4,418,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2014-Q1,420,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2014-Q2,412,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2014-Q3,411,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2014-Q4,415,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2015-Q1,407,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2015-Q2,401,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2015-Q3,376,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2015-Q4,378,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2016-Q1,381,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2016-Q2,364,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2016-Q3,364,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2016-Q4,371,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2017-Q1,362,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2017-Q2,362,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2017-Q3,367,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2017-Q4,358,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2018-Q1,338,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2018-Q2,346,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2018-Q3,356,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2018-Q4,356,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2019-Q1,375,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2019-Q2,358,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2019-Q3,392,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2019-Q4,386,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2020-Q1,400,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2020-Q2,468,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2020-Q3,516,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2020-Q4,485,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2021-Q1,506,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2021-Q2,510,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2021-Q3,496,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2021-Q4,454,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2022-Q1,429,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2022-Q2,437,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2022-Q3,397,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2022-Q4,420,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2023-Q1,419,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2023-Q2,433,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2023-Q3,447,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2023-Q4,460,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2024-Q1,473,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2024-Q2,479,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2024-Q3,489,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2024-Q4,481,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2025-Q1,508,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2025-Q2,497,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2025-Q3,508,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Sweden,2025-Q4,529,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Slovenia,2009-Q1,53,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Slovenia,2009-Q2,58,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Slovenia,2009-Q3,65,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Slovenia,2009-Q4,67,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Slovenia,2010-Q1,71,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Slovenia,2010-Q2,74,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Slovenia,2010-Q3,74,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Slovenia,2010-Q4,80,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Slovenia,2011-Q1,83,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Slovenia,2011-Q2,79,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Slovenia,2011-Q3,81,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Slovenia,2011-Q4,88,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Slovenia,2012-Q1,83,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Slovenia,2012-Q2,83,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Slovenia,2012-Q3,94,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Slovenia,2012-Q4,96,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Slovenia,2013-Q1,106,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Slovenia,2013-Q2,104,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Slovenia,2013-Q3,98,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Slovenia,2013-Q4,97,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Slovenia,2014-Q1,103,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Slovenia,2014-Q2,96,,
ESTAT:UNE_RT_Q(1.0),12/03/26 23:00:00,Quarterly,"Seasonally adjusted data, not calendar adjusted data",From 15 to 74 years,Thousand persons,Total,Slovenia,2014-Q3,96,,
