DATAFLOW,LAST UPDATE,freq,int_rt,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2002-Q4,4.53000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2003-Q1,4.12000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2003-Q2,3.94000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2003-Q3,4.15000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2003-Q4,4.35000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2004-Q1,4.13000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2004-Q2,4.32000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2004-Q3,4.18000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2004-Q4,3.83000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2005-Q1,3.64000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2005-Q2,3.38000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2005-Q3,3.24000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2005-Q4,3.40000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2006-Q1,3.54000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2006-Q2,4.03000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2006-Q3,3.95000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2006-Q4,3.83000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2007-Q1,4.08000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2007-Q2,4.41000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2007-Q3,4.46000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2007-Q4,4.34000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2008-Q1,4.13000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2008-Q2,4.50000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2008-Q3,4.56000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2008-Q4,4.05000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2009-Q1,3.89000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2009-Q2,3.96000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2009-Q3,3.77000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2009-Q4,3.66000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2010-Q1,3.70000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2010-Q2,3.60000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2010-Q3,3.44000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2010-Q4,3.72000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2011-Q1,4.30000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2011-Q2,4.49000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2011-Q3,4.27000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2011-Q4,4.43000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2012-Q1,4.26000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2012-Q2,4.14000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2012-Q3,3.86000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2012-Q4,3.29000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2013-Q1,3.05000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2013-Q2,2.82000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2013-Q3,3.14000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2013-Q4,2.96000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2014-Q1,2.66000,,
ESTAT:IRT_LT_MCBY_Q(1.0),25/02/26 23:00:00,Quarterly,EMU convergence criterion bond yields,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2014-Q2,2.22000,,
